"","Region","LocalityName","LocalityCode","Treatment","Subplot","Years_Since_Exclosure","Group","Volume_m3","Volume_m3ha"
"5389","Hedmark","truls_holm","THUB","UB","NE",4,"Spruce",0.0160551518297431,12.7762838789725
"5390","Trøndelag","steinkjer_1bbb","1BBB","B","NH",4,"Spruce",0.00341838826888139,2.7202669519991
"5391","Telemark","nome_cappelen1","1CAB","B","NH",4,"Spruce",0.000752108746431352,0.598509123685993
"5392","Telemark","drangedal1","1DRB","B","NH",4,"Spruce",0.00166217233324682,1.3227147155341
"5393","Telemark","fritsoe1","1FRB","B","NH",4,"Spruce",0.00284112379963665,2.260894483241
"5394","Telemark","furesdal","1FYB","B","NH",4,"Spruce",0.000902530495717623,0.718210948423192
"5395","Trøndelag","namdalseid_1kub","1KB","B","NH",4,"Spruce",0.0017091941344407,1.36013347599955
"5396","Trøndelag","nsb_verdal","1NSB","B","NH",4,"Spruce",0.00493013885284194,3.92327984279601
"5397","Trøndelag","sub_namdalseid","1SB","B","NH",4,"Spruce",0.00068066441733714,0.541655533029853
"5398","Trøndelag","verdal_1vb","1VBB","B","NH",4,"Spruce",0.00015042174928627,0.119701824737198
"5399","Trøndelag","steinkjer_2bbb","2BBB","B","NH",4,"Spruce",0.00812483778873605,6.46554047948583
"5400","Telemark","fritsoe2","2FRB","B","NH",4,"Spruce",0.00246130288087205,1.95864259968555
"5401","Telemark","kviteseid2","2KVB","B","NH",4,"Spruce",0.00015042174928627,0.119701824737198
"5402","Trøndelag","verdal_2vb","2VBB","B","NH",4,"Spruce",0.00574433558266286,4.57119701379728
"5403","Telemark","kviteseid3","3KVB","B","NH",4,"Spruce",0.00068066441733714,0.541655533029853
"5404","Telemark","notodden3","3NOB","B","NH",4,"Spruce",0.00083108616662341,0.661357357767051
"5405","Telemark","drangedal4","4DRB","B","NH",4,"Spruce",0.000981507915909681,0.78105918250425
"5406","Telemark","notodden5","5NOB","B","NH",4,"Spruce",0.00195548274072152,1.55612372158359
"5407","Telemark","notodden6","6NOB","B","NH",4,"Spruce",0.00083108616662341,0.661357357767051
"5408","Trøndelag","bratsberg","BRB","B","NH",4,"Spruce",0.0131755060991435,10.4847346170805
"5409","Trøndelag","selbu_flub","FLB","B","NH",4,"Spruce",0.00403514144822216,3.21106353779773
"5410","Trøndelag","hi_tydal","HIB","B","NH",4,"Spruce",0.000981507915909681,0.78105918250425
"5411","Trøndelag","selbu_kl","KLB","B","NH",4,"Spruce",0.000752108746431352,0.598509123685993
"5412","Trøndelag","singsaas","LAB","B","NH",4,"Spruce",0.00573497923695821,4.56375147045643
"5413","Trøndelag","malvik","MAB","B","NH",4,"Spruce",0.00322094471840125,2.56314636679646
"5414","Trøndelag","sl_tydal","SEB","B","NH",4,"Spruce",0.00352178821697379,2.80255001627086
"5415","Trøndelag","selbu_sl","SLB","B","NH",4,"Spruce",0.00335447703088502,2.66940800476788
"5416","Trøndelag","steinkjer_1bbb","1BBUB","UB","NH",4,"Spruce",0.00642206073189722,5.11051355158899
"5417","Telemark","nome_cappelen1","1CAUB","UB","NH",4,"Spruce",0.01235011679211,9.82791067613264
"5418","Telemark","drangedal1","1DRUB","UB","NH",4,"Spruce",0.000247002335842201,0.196558213522654
"5419","Telemark","fritsoe1","1FRUB","UB","NH",4,"Spruce",0.0103740981053724,8.25544496795145
"5420","Trøndelag","namdalseid_1kub","1KUB","UB","NH",4,"Spruce",0.00321103036594861,2.5552567757945
"5421","Trøndelag","sub_namdalseid","1SUB","UB","NH",4,"Spruce",0.000988009343368803,0.786232854090614
"5422","Telemark","nome_cappelen2","2CAUB","UB","NH",4,"Spruce",0.000741007007526603,0.589674640567961
"5423","Telemark","fritsoe2","2FRUB","UB","NH",4,"Spruce",0.00716306773942382,5.70018819215695
"5424","Telemark","kviteseid2","2KVUB","UB","NH",4,"Spruce",0.00345803270179081,2.75181498931715
"5425","Trøndelag","verdal_2vb","2VBUB","UB","NH",4,"Spruce",0.00889208409031923,7.07609568681553
"5426","Telemark","kviteseid3","3KVUB","UB","NH",4,"Spruce",0.0108681027770568,8.64856139499676
"5427","Telemark","notodden3","3NOUB","UB","NH",4,"Spruce",0.000247002335842201,0.196558213522654
"5428","Telemark","drangedal4","4DRUB","UB","NH",4,"Spruce",0.000988009343368803,0.786232854090614
"5429","Telemark","notodden4","4NOUB","UB","NH",4,"Spruce",0.00494004671684402,3.93116427045307
"5430","Telemark","notodden5","5NOUB","UB","NH",4,"Spruce",0.0212422008824293,16.9040063629482
"5431","Trøndelag","bratsberg","BRUB","UB","NH",4,"Spruce",0.00222302102257981,1.76902392170388
"5432","Trøndelag","selbu_flub","FLUB","UB","NH",4,"Spruce",0.0108681027770568,8.64856139499675
"5433","Trøndelag","hi_tydal","HIUB","UB","NH",4,"Spruce",0.00716306773942382,5.70018819215695
"5434","Trøndelag","selbu_kl","KLUB","UB","NH",4,"Spruce",0.000247002335842201,0.196558213522654
"5435","Trøndelag","malvik","MAUB","UB","NH",4,"Spruce",0.0150671424863743,11.9900510248819
"5436","Trøndelag","sl_tydal","SEUB","UB","NH",4,"Spruce",0.00345803270179081,2.75181498931715
"5437","Trøndelag","selbu_sl","SLUB","UB","NH",4,"Spruce",0.00494004671684401,3.93116427045307
"5438","Trøndelag","steinkjer_1bbb","1BBB","B","NV",4,"Spruce",0.0017091941344407,1.36013347599955
"5439","Telemark","nome_cappelen1","1CAB","B","NV",4,"Spruce",0.000451265247858811,0.359105474211596
"5440","Telemark","drangedal1","1DRB","B","NV",4,"Spruce",0.00448640669608097,3.57016901200933
"5441","Telemark","fritsoe1","1FRB","B","NV",4,"Spruce",0.0043359849467947,3.45046718727213
"5442","Telemark","furesdal","1FYB","B","NV",4,"Spruce",0.00165463924214897,1.31672007210918
"5443","Trøndelag","namdalseid_1kub","1KB","B","NV",4,"Spruce",0.00238985855177784,1.90178900902941
"5444","Telemark","kviteseid1","1KVB","B","NV",4,"Spruce",0.0017091941344407,1.36013347599955
"5445","Trøndelag","nsb_verdal","1NSB","B","NV",4,"Spruce",0.00128235141448222,1.02046283197865
"5446","Trøndelag","sub_namdalseid","1SB","B","NV",4,"Spruce",0.00015042174928627,0.119701824737198
"5447","Trøndelag","steinkjer_2bbb","2BBB","B","NV",4,"Spruce",0.00670895406177005,5.33881600953576
"5448","Telemark","nome_cappelen2","2CAB","B","NV",4,"Spruce",0.000902530495717623,0.718210948423192
"5449","Telemark","fritsoe2","2FRB","B","NV",4,"Spruce",0.000451265247858811,0.359105474211596
"5450","Telemark","kviteseid2","2KVB","B","NV",4,"Spruce",0.00759459512068518,6.04358677119318
"5451","Trøndelag","verdal_2vb","2VBB","B","NV",4,"Spruce",0.00403514144822216,3.21106353779773
"5452","Telemark","kviteseid3","3KVB","B","NV",4,"Spruce",0.00185961588372697,1.47983530073675
"5453","Telemark","notodden3","3NOB","B","NV",4,"Spruce",0.000451265247858811,0.359105474211596
"5454","Telemark","drangedal4","4DRB","B","NV",4,"Spruce",0.00559573708798339,4.45294608897602
"5455","Telemark","notodden4","4NOB","B","NV",4,"Spruce",0.000451265247858811,0.359105474211596
"5456","Telemark","notodden5","5NOB","B","NV",4,"Spruce",0.0103791007007527,8.25942590686673
"5457","Telemark","notodden6","6NOB","B","NV",4,"Spruce",0.00015042174928627,0.119701824737198
"5458","Trøndelag","selbu_flub","FLB","B","NV",4,"Spruce",0.00335447703088502,2.66940800476788
"5459","Trøndelag","hi_tydal","HIB","B","NV",4,"Spruce",0.0017091941344407,1.36013347599955
"5460","Trøndelag","selbu_kl","KLB","B","NV",4,"Spruce",0.00165463924214897,1.31672007210918
"5461","Trøndelag","singsaas","LAB","B","NV",4,"Spruce",0.000451265247858811,0.359105474211596
"5462","Trøndelag","malvik","MAB","B","NV",4,"Spruce",0.00656606540358162,5.22510882822348
"5463","Trøndelag","sl_tydal","SEB","B","NV",4,"Spruce",0.00166217233324682,1.3227147155341
"5464","Trøndelag","selbu_sl","SLB","B","NV",4,"Spruce",0.00670895406177005,5.33881600953576
"5465","Trøndelag","steinkjer_1bbb","1BBUB","UB","NV",4,"Spruce",0.00716306773942382,5.70018819215695
"5466","Telemark","nome_cappelen1","1CAUB","UB","NV",4,"Spruce",0.000247002335842201,0.196558213522654
"5467","Telemark","drangedal1","1DRUB","UB","NV",4,"Spruce",0.00172901635089541,1.37590749465857
"5468","Telemark","fritsoe1","1FRUB","UB","NV",4,"Spruce",0.018525175188165,14.741866014199
"5469","Telemark","furesdal","1FYUB","UB","NV",4,"Spruce",0.00345803270179082,2.75181498931715
"5470","Trøndelag","namdalseid_1kub","1KUB","UB","NV",4,"Spruce",0.00444604204515962,3.53804784340777
"5471","Trøndelag","sub_namdalseid","1SUB","UB","NV",4,"Spruce",0.000988009343368803,0.786232854090614
"5472","Trøndelag","steinkjer_2bbb","2BBUB","UB","NV",4,"Spruce",0.00889208409031923,7.07609568681552
"5473","Telemark","fritsoe2","2FRUB","UB","NV",4,"Spruce",0.00271702569426421,2.16214034874919
"5474","Telemark","kviteseid2","2KVUB","UB","NV",4,"Spruce",0.000988009343368803,0.786232854090614
"5475","Trøndelag","verdal_2vb","2VBUB","UB","NV",4,"Spruce",0.00321103036594861,2.5552567757945
"5476","Telemark","kviteseid3","3KVUB","UB","NV",4,"Spruce",0.0266762522709577,21.2282870604466
"5477","Telemark","notodden3","3NOUB","UB","NV",4,"Spruce",0.00222302102257981,1.76902392170388
"5478","Telemark","drangedal4","4DRUB","UB","NV",4,"Spruce",0.00716306773942382,5.70018819215695
"5479","Telemark","notodden4","4NOUB","UB","NV",4,"Spruce",0.000247002335842201,0.196558213522654
"5480","Telemark","notodden5","5NOUB","UB","NV",4,"Spruce",0.0222302102257981,17.6902392170388
"5481","Trøndelag","bratsberg","BRUB","UB","NV",4,"Spruce",0.00395203737347521,3.14493141636245
"5482","Trøndelag","hi_tydal","HIUB","UB","NV",4,"Spruce",0.00370503503763301,2.9483732028398
"5483","Trøndelag","selbu_kl","KLUB","UB","NV",4,"Spruce",0.0121031144562678,9.63135246260999
"5484","Trøndelag","singsaas","LAUB","UB","NV",4,"Spruce",0.000988009343368803,0.786232854090614
"5485","Trøndelag","malvik","MAUB","UB","NV",4,"Spruce",0.00494004671684401,3.93116427045307
"5486","Trøndelag","sl_tydal","SEUB","UB","NV",4,"Spruce",0.00370503503763302,2.94837320283981
"5487","Trøndelag","selbu_sl","SLUB","UB","NV",4,"Spruce",0.00222302102257981,1.76902392170388
"5488","Hedmark","nes_1","DDB","B","NW",4,"Spruce",0.00309494549701531,2.46287937224995
"5489","Hedmark","didrik_holmsen","DHB","B","NW",4,"Spruce",0.00254028030106411,2.02149083376661
"5490","Hedmark","fet_3","FKB","B","NW",4,"Spruce",0.00211343758110563,1.6818201897457
"5491","Hedmark","kongsvinger_1","IAAB","B","NW",4,"Spruce",0.0205835971969894,16.3799062025667
"5492","Hedmark","kongsvinger_2","JCDB","B","NW",4,"Spruce",0.00113192966519595,0.900761007241449
"5493","Hedmark","nes_2","OLB","B","NW",4,"Spruce",0.00128235141448222,1.02046283197865
"5494","Hedmark","stig_dahlen","SDB","B","NW",4,"Spruce",0.00682924344666493,5.43453926057328
"5495","Hedmark","stangeskovene eidskog ","SSBB","B","NW",4,"Spruce",0.0227536529976641,18.1067817398798
"5496","Hedmark","eidskog","STSKNB","B","NW",4,"Spruce",0.000752108746431352,0.598509123685993
"5497","Hedmark","truls_holm","THB","B","NW",4,"Spruce",0.0018840384116273,1.49927013092744
"5498","Hedmark","nes_1","DDUB","UB","NW",4,"Spruce",0.0444604204515962,35.3804784340777
"5499","Hedmark","didrik_holmsen","DHUB","UB","NW",4,"Spruce",0.00617505839605502,4.91395533806634
"5500","Hedmark","fet_3","FKUB","UB","NW",4,"Spruce",0.001235011679211,0.982791067613267
"5501","Hedmark","kongsvinger_1","IAAUB","UB","NW",4,"Spruce",0.0760767194393979,60.5399297649773
"5502","Hedmark","nes_2","OLUB","UB","NW",4,"Spruce",0.00395203737347521,3.14493141636246
"5503","Hedmark","stig_dahlen","SDUB","UB","NW",4,"Spruce",0.00444604204515962,3.53804784340777
"5504","Hedmark","sorum_1","SKUB","UB","NW",4,"Spruce",0.00197601868673761,1.57246570818123
"5505","Hedmark","stangeskovene_aurskog","SSAUB","UB","NW",4,"Spruce",0.00222302102257981,1.76902392170388
"5506","Hedmark","stangeskovene eidskog ","SSBUB","UB","NW",4,"Spruce",0.000988009343368803,0.786232854090614
"5507","Hedmark","truls_holm","THUB","UB","NW",4,"Spruce",0.0130911237996366,10.4175853167006
"5508","Telemark","nome_cappelen1","1CAB","B","ØH",4,"Spruce",0.000451265247858811,0.359105474211596
"5509","Telemark","drangedal1","1DRB","B","ØH",4,"Spruce",0.000981507915909681,0.78105918250425
"5510","Telemark","fritsoe1","1FRB","B","ØH",4,"Spruce",0.0043359849467947,3.45046718727213
"5511","Telemark","furesdal","1FYB","B","ØH",4,"Spruce",0.000601686997145082,0.478807298948795
"5512","Trøndelag","namdalseid_1kub","1KB","B","ØH",4,"Spruce",0.00068066441733714,0.541655533029853
"5513","Trøndelag","nsb_verdal","1NSB","B","ØH",4,"Spruce",0.00692328704905268,5.50937678150418
"5514","Trøndelag","sub_namdalseid","1SB","B","ØH",4,"Spruce",0.00083108616662341,0.661357357767051
"5515","Trøndelag","steinkjer_2bbb","2BBB","B","ØH",4,"Spruce",0.0092398780171295,7.3528612999615
"5516","Telemark","nome_cappelen2","2CAB","B","ØH",4,"Spruce",0.000300843498572541,0.239403649474397
"5517","Telemark","fritsoe2","2FRB","B","ØH",4,"Spruce",0.00376054373215676,2.99254561842996
"5518","Telemark","kviteseid2","2KVB","B","ØH",4,"Spruce",0.00015042174928627,0.119701824737198
"5519","Trøndelag","verdal_2vb","2VBB","B","ØH",4,"Spruce",0.00574433558266286,4.57119701379728
"5520","Telemark","kviteseid3","3KVB","B","ØH",4,"Spruce",0.00307052296911498,2.44344454205926
"5521","Telemark","notodden3","3NOB","B","ØH",4,"Spruce",0.00015042174928627,0.119701824737198
"5522","Telemark","drangedal4","4DRB","B","ØH",4,"Spruce",0.00068066441733714,0.541655533029853
"5523","Telemark","notodden4","4NOB","B","ØH",4,"Spruce",0.00015042174928627,0.119701824737198
"5524","Telemark","notodden5","5NOB","B","ØH",4,"Spruce",0.0158732610952504,12.6315398314869
"5525","Telemark","notodden6","6NOB","B","ØH",4,"Spruce",0.000300843498572541,0.239403649474397
"5526","Trøndelag","bratsberg","BRB","B","ØH",4,"Spruce",0.00068066441733714,0.541655533029853
"5527","Trøndelag","selbu_flub","FLB","B","ØH",4,"Spruce",0.00670895406177005,5.33881600953576
"5528","Trøndelag","hi_tydal","HIB","B","ØH",4,"Spruce",0.00238985855177784,1.90178900902941
"5529","Trøndelag","selbu_kl","KLB","B","ØH",4,"Spruce",0.00105295224500389,0.837912773160388
"5530","Trøndelag","singsaas","LAB","B","ØH",4,"Spruce",0.00196301583181936,1.5621183650085
"5531","Trøndelag","malvik","MAB","B","ØH",4,"Spruce",0.00813419413444069,6.47298602282669
"5532","Trøndelag","sl_tydal","SEB","B","ØH",4,"Spruce",0.00173361666234103,1.37956830619024
"5533","Trøndelag","selbu_sl","SLB","B","ØH",4,"Spruce",0.00238985855177784,1.90178900902941
"5534","Trøndelag","steinkjer_1bbb","1BBUB","UB","ØH",4,"Spruce",0.00419903970931741,3.34148962988511
"5535","Telemark","nome_cappelen1","1CAUB","UB","ØH",4,"Spruce",0.000247002335842201,0.196558213522654
"5536","Telemark","drangedal1","1DRUB","UB","ØH",4,"Spruce",0.000988009343368803,0.786232854090614
"5537","Telemark","fritsoe1","1FRUB","UB","ØH",4,"Spruce",0.00395203737347522,3.14493141636246
"5538","Telemark","furesdal","1FYUB","UB","ØH",4,"Spruce",0.0368033480404879,29.2871738148754
"5539","Trøndelag","namdalseid_1kub","1KUB","UB","ØH",4,"Spruce",0.0145731378146899,11.5969345978366
"5540","Telemark","kviteseid1","1KVUB","UB","ØH",4,"Spruce",0.00222302102257981,1.76902392170388
"5541","Telemark","notodden1","1NOUB","UB","ØH",4,"Spruce",0.000741007007526603,0.589674640567961
"5542","Trøndelag","sub_namdalseid","1SUB","UB","ØH",4,"Spruce",0.000988009343368803,0.786232854090614
"5543","Trøndelag","verdal_1vb","1VBUB","UB","ØH",4,"Spruce",0.000247002335842201,0.196558213522654
"5544","Telemark","nome_cappelen2","2CAUB","UB","ØH",4,"Spruce",0.000741007007526603,0.589674640567961
"5545","Telemark","fritsoe2","2FRUB","UB","ØH",4,"Spruce",0.00172901635089541,1.37590749465857
"5546","Telemark","kviteseid2","2KVUB","UB","ØH",4,"Spruce",0.0128441214637944,10.2210271031779
"5547","Trøndelag","verdal_2vb","2VBUB","UB","ØH",4,"Spruce",0.00642206073189722,5.11051355158899
"5548","Telemark","kviteseid3","3KVUB","UB","ØH",4,"Spruce",0.00395203737347522,3.14493141636246
"5549","Telemark","notodden3","3NOUB","UB","ØH",4,"Spruce",0.000988009343368803,0.786232854090614
"5550","Telemark","drangedal4","4DRUB","UB","ØH",4,"Spruce",0.000988009343368803,0.786232854090614
"5551","Telemark","notodden4","4NOUB","UB","ØH",4,"Spruce",0.00419903970931741,3.34148962988511
"5552","Telemark","notodden5","5NOUB","UB","ØH",4,"Spruce",0.0410023877498053,32.6286634447604
"5553","Trøndelag","bratsberg","BRUB","UB","ØH",4,"Spruce",0.00617505839605502,4.91395533806634
"5554","Trøndelag","selbu_flub","FLUB","UB","ØH",4,"Spruce",0.00617505839605502,4.91395533806634
"5555","Trøndelag","hi_tydal","HIUB","UB","ØH",4,"Spruce",0.00790407474695043,6.28986283272491
"5556","Trøndelag","selbu_kl","KLUB","UB","ØH",4,"Spruce",0.000247002335842201,0.196558213522654
"5557","Trøndelag","singsaas","LAUB","UB","ØH",4,"Spruce",0.0140791331430054,11.2038181707912
"5558","Trøndelag","sl_tydal","SEUB","UB","ØH",4,"Spruce",0.00419903970931742,3.34148962988511
"5559","Trøndelag","selbu_sl","SLUB","UB","ØH",4,"Spruce",0.00617505839605502,4.91395533806634
"5560","Telemark","nome_cappelen1","1CAB","B","ØV",4,"Spruce",0.00015042174928627,0.119701824737198
"5561","Telemark","drangedal1","1DRB","B","ØV",4,"Spruce",0.0015042174928627,1.19701824737198
"5562","Telemark","fritsoe1","1FRB","B","ØV",4,"Spruce",0.00015042174928627,0.119701824737198
"5563","Telemark","furesdal","1FYB","B","ØV",4,"Spruce",0.00376054373215676,2.99254561842996
"5564","Trøndelag","namdalseid_1kub","1KB","B","ØV",4,"Spruce",0.00068066441733714,0.541655533029853
"5565","Telemark","kviteseid1","1KVB","B","ØV",4,"Spruce",0.000300843498572541,0.239403649474397
"5566","Telemark","notodden1","1NOB","B","ØV",4,"Spruce",0.00015042174928627,0.119701824737198
"5567","Trøndelag","nsb_verdal","1NSB","B","ØV",4,"Spruce",0.00151175058396055,1.2030128907969
"5568","Trøndelag","sub_namdalseid","1SB","B","ØV",4,"Spruce",0.000300843498572541,0.239403649474397
"5569","Trøndelag","steinkjer_2bbb","2BBB","B","ØV",4,"Spruce",0.026351012198287,20.969469234161
"5570","Telemark","nome_cappelen2","2CAB","B","ØV",4,"Spruce",0.00105295224500389,0.837912773160388
"5571","Telemark","fritsoe2","2FRB","B","ØV",4,"Spruce",0.00204199325201142,1.62496659908956
"5572","Telemark","kviteseid2","2KVB","B","ØV",4,"Spruce",0.00113192966519595,0.900761007241449
"5573","Trøndelag","verdal_2vb","2VBB","B","ØV",4,"Spruce",0.0047158058655593,3.75271907082758
"5574","Telemark","kviteseid3","3KVB","B","ØV",4,"Spruce",0.00896916688294835,7.13743622418679
"5575","Telemark","notodden3","3NOB","B","ØV",4,"Spruce",0.000451265247858811,0.359105474211596
"5576","Telemark","drangedal4","4DRB","B","ØV",4,"Spruce",0.00015042174928627,0.119701824737198
"5577","Telemark","notodden5","5NOB","B","ØV",4,"Spruce",0.00842361796003114,6.70330218528312
"5578","Telemark","notodden6","6NOB","B","ØV",4,"Spruce",0.000451265247858811,0.359105474211596
"5579","Trøndelag","selbu_flub","FLB","B","ØV",4,"Spruce",0.0236733130028549,18.83862391883
"5580","Trøndelag","hi_tydal","HIB","B","ØV",4,"Spruce",0.00409905268621853,3.26192248502895
"5581","Trøndelag","selbu_kl","KLB","B","ØV",4,"Spruce",0.013476349597716,10.7241382665549
"5582","Trøndelag","singsaas","LAB","B","ØV",4,"Spruce",0.00460669608097586,3.66589226304685
"5583","Trøndelag","malvik","MAB","B","ØV",4,"Spruce",0.0148977030885025,11.8552154362528
"5584","Trøndelag","sl_tydal","SEB","B","ØV",4,"Spruce",0.00068066441733714,0.541655533029853
"5585","Trøndelag","selbu_sl","SLB","B","ØV",4,"Spruce",0.00574433558266286,4.57119701379728
"5586","Telemark","nome_cappelen1","1CAUB","UB","ØV",4,"Spruce",0.000247002335842201,0.196558213522654
"5587","Telemark","drangedal1","1DRUB","UB","ØV",4,"Spruce",0.00617505839605502,4.91395533806634
"5588","Telemark","fritsoe1","1FRUB","UB","ØV",4,"Spruce",0.00271702569426421,2.16214034874919
"5589","Telemark","furesdal","1FYUB","UB","ØV",4,"Spruce",0.00271702569426421,2.16214034874919
"5590","Trøndelag","namdalseid_1kub","1KUB","UB","ØV",4,"Spruce",0.0143261354788476,11.4003763843139
